,Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind_Speed,Wind_Pres,Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
47842,2012255N16322,2012,14, NA, NA,NADINE,2012-09-11 18:00, TS,16.9,-43.7,30,1006,atcf,17.645,26.919,main
47843,2012255N16322,2012,14, NA, NA,NADINE,2012-09-12 0:00, TS,17.5,-44.8,35,1004,atcf,32.623000000000005,38.284,main
47844,2012255N16322,2012,14, NA, NA,NADINE,2012-09-12 6:00, TS,18.1,-45.9,45,1001,atcf,50.43600000000001,49.193000000000005,main
47845,2012255N16322,2012,14, NA, NA,NADINE,2012-09-12 12:00, TS,18.8,-47.1,50,997,atcf,58.681999999999995,59.766000000000005,main
47846,2012255N16322,2012,14, NA, NA,NADINE,2012-09-12 18:00, TS,19.5,-48.3,55,994,atcf,64.41199999999999,65.46600000000001,main
47847,2012255N16322,2012,14, NA, NA,NADINE,2012-09-13 0:00, TS,20.2,-49.5,60,990,atcf,69.835,71.294,main
47848,2012255N16322,2012,14, NA, NA,NADINE,2012-09-13 6:00, TS,21.0,-50.6,60,990,atcf,69.835,71.294,main
47849,2012255N16322,2012,14, NA, NA,NADINE,2012-09-13 12:00, TS,22.0,-51.7,60,990,atcf,69.835,71.294,main
47850,2012255N16322,2012,14, NA, NA,NADINE,2012-09-13 18:00, TS,23.2,-52.6,60,989,atcf,69.835,73.154,main
47851,2012255N16322,2012,14, NA, NA,NADINE,2012-09-14 0:00, TS,24.4,-53.4,60,989,atcf,69.835,73.154,main
47852,2012255N16322,2012,14, NA, NA,NADINE,2012-09-14 6:00, TS,25.6,-54.0,60,987,atcf,69.835,75.141,main
47853,2012255N16322,2012,14, NA, NA,NADINE,2012-09-14 12:00, TS,27.0,-54.0,60,986,atcf,69.835,77.087,main
47854,2012255N16322,2012,14, NA, NA,NADINE,2012-09-14 18:00, TS,28.3,-53.7,65,984,atcf,74.042,78.971,main
47855,2012255N16322,2012,14, NA, NA,NADINE,2012-09-15 0:00, TS,29.6,-53.3,70,981,atcf,78.944,81.437,main
47856,2012255N16322,2012,14, NA, NA,NADINE,2012-09-15 6:00, TS,30.5,-52.2,70,980,atcf,78.944,82.079,main
47857,2012255N16322,2012,14, NA, NA,NADINE,2012-09-15 12:00, TS,30.8,-50.7,70,980,atcf,78.944,82.079,main
47858,2012255N16322,2012,14, NA, NA,NADINE,2012-09-15 18:00, TS,30.8,-49.1,70,980,atcf,78.944,82.079,main
47859,2012255N16322,2012,14, NA, NA,NADINE,2012-09-16 0:00, TS,30.7,-47.5,70,981,atcf,78.944,81.437,main
47860,2012255N16322,2012,14, NA, NA,NADINE,2012-09-16 6:00, TS,30.6,-45.4,65,984,atcf,74.042,78.971,main
47861,2012255N16322,2012,14, NA, NA,NADINE,2012-09-16 12:00, TS,30.6,-43.0,65,985,atcf,74.042,77.843,main
47862,2012255N16322,2012,14, NA, NA,NADINE,2012-09-16 18:00, TS,30.8,-40.6,65,985,atcf,74.042,77.843,main
47863,2012255N16322,2012,14, NA, NA,NADINE,2012-09-17 0:00, TS,31.1,-38.8,60,986,atcf,69.835,77.087,main
47864,2012255N16322,2012,14, NA, NA,NADINE,2012-09-17 6:00, TS,31.7,-37.1,60,987,atcf,69.835,75.141,main
47865,2012255N16322,2012,14, NA, NA,NADINE,2012-09-17 12:00, TS,32.5,-35.9,55,988,atcf,64.41199999999999,74.059,main
47866,2012255N16322,2012,14, NA, NA,NADINE,2012-09-17 18:00, TS,33.1,-35.1,55,988,atcf,64.41199999999999,74.059,main
47867,2012255N16322,2012,14, NA, NA,NADINE,2012-09-18 0:00, TS,33.5,-34.5,50,989,atcf,58.681999999999995,73.154,main
47868,2012255N16322,2012,14, NA, NA,NADINE,2012-09-18 6:00, TS,33.9,-33.9,50,989,atcf,58.681999999999995,73.154,main
47869,2012255N16322,2012,14, NA, NA,NADINE,2012-09-18 12:00, TS,34.3,-33.3,50,989,atcf,58.681999999999995,73.154,main
47870,2012255N16322,2012,14, NA, NA,NADINE,2012-09-18 18:00, TS,34.9,-32.7,50,989,atcf,58.681999999999995,73.154,main
47871,2012255N16322,2012,14, NA, NA,NADINE,2012-09-19 0:00, TS,35.5,-32.3,50,989,atcf,58.681999999999995,73.154,main
47872,2012255N16322,2012,14, NA, NA,NADINE,2012-09-19 6:00, TS,36.1,-32.0,50,989,atcf,58.681999999999995,73.154,main
47873,2012255N16322,2012,14, NA, NA,NADINE,2012-09-19 12:00, TS,36.7,-32.0,50,989,atcf,58.681999999999995,73.154,main
47874,2012255N16322,2012,14, NA, NA,NADINE,2012-09-19 18:00, TS,37.1,-32.0,50,987,atcf,58.681999999999995,75.141,main
47875,2012255N16322,2012,14, NA, NA,NADINE,2012-09-20 0:00, TS,37.2,-31.6,50,986,atcf,58.681999999999995,77.087,main
47876,2012255N16322,2012,14, NA, NA,NADINE,2012-09-20 6:00, TS,36.9,-30.9,50,986,atcf,58.681999999999995,77.087,main
47877,2012255N16322,2012,14, NA, NA,NADINE,2012-09-20 12:00, TS,36.5,-30.0,50,986,atcf,58.681999999999995,77.087,main
47878,2012255N16322,2012,14, NA, NA,NADINE,2012-09-20 18:00, TS,36.2,-29.0,55,984,atcf,64.41199999999999,78.971,main
47879,2012255N16322,2012,14, NA, NA,NADINE,2012-09-21 0:00, TS,35.9,-28.2,55,984,atcf,64.41199999999999,78.971,main
47880,2012255N16322,2012,14, NA, NA,NADINE,2012-09-21 6:00, TS,35.4,-27.4,55,984,atcf,64.41199999999999,78.971,main
47881,2012255N16322,2012,14, NA, NA,NADINE,2012-09-21 12:00, TS,34.6,-27.3,50,984,atcf,58.681999999999995,78.971,main
47882,2012255N16322,2012,14, NA, NA,NADINE,2012-09-21 18:00, DS,33.6,-27.2,50,984,atcf,58.681999999999995,78.971,main
47883,2012255N16322,2012,14, NA, NA,NADINE,2012-09-22 0:00, DS,32.5,-26.9,45,985,atcf,50.43600000000001,77.843,main
47884,2012255N16322,2012,14, NA, NA,NADINE,2012-09-22 6:00, DS,31.8,-26.7,45,986,atcf,50.43600000000001,77.087,main
47885,2012255N16322,2012,14, NA, NA,NADINE,2012-09-22 12:00, DS,31.0,-26.4,45,987,atcf,50.43600000000001,75.141,main
47886,2012255N16322,2012,14, NA, NA,NADINE,2012-09-22 18:00, DS,30.5,-26.2,45,987,atcf,50.43600000000001,75.141,main
47887,2012255N16322,2012,14, NA, NA,NADINE,2012-09-23 0:00, TS,30.4,-25.9,45,987,atcf,50.43600000000001,75.141,main
47888,2012255N16322,2012,14, NA, NA,NADINE,2012-09-23 6:00, TS,30.4,-25.6,50,987,atcf,58.681999999999995,75.141,main
47889,2012255N16322,2012,14, NA, NA,NADINE,2012-09-23 12:00, TS,30.6,-25.4,50,987,atcf,58.681999999999995,75.141,main
47890,2012255N16322,2012,14, NA, NA,NADINE,2012-09-23 18:00, TS,30.9,-25.8,50,988,atcf,58.681999999999995,74.059,main
47891,2012255N16322,2012,14, NA, NA,NADINE,2012-09-24 0:00, TS,31.1,-26.2,45,990,atcf,50.43600000000001,71.294,main
47892,2012255N16322,2012,14, NA, NA,NADINE,2012-09-24 6:00, TS,31.3,-26.7,45,992,atcf,50.43600000000001,69.087,main
47893,2012255N16322,2012,14, NA, NA,NADINE,2012-09-24 12:00, TS,31.5,-27.4,45,995,atcf,50.43600000000001,63.38,main
47894,2012255N16322,2012,14, NA, NA,NADINE,2012-09-24 18:00, TS,31.8,-28.1,45,996,atcf,50.43600000000001,62.059,main
47895,2012255N16322,2012,14, NA, NA,NADINE,2012-09-25 0:00, TS,32.1,-28.8,40,996,atcf,42.727,62.059,main
47896,2012255N16322,2012,14, NA, NA,NADINE,2012-09-25 6:00, TS,32.1,-29.5,40,996,atcf,42.727,62.059,main
47897,2012255N16322,2012,14, NA, NA,NADINE,2012-09-25 12:00, TS,32.0,-29.9,40,997,atcf,42.727,59.766000000000005,main
47898,2012255N16322,2012,14, NA, NA,NADINE,2012-09-25 18:00, TS,31.7,-30.1,40,997,atcf,42.727,59.766000000000005,main
47899,2012255N16322,2012,14, NA, NA,NADINE,2012-09-26 0:00, TS,31.4,-30.3,40,998,atcf,42.727,57.788999999999994,main
47900,2012255N16322,2012,14, NA, NA,NADINE,2012-09-26 6:00, TS,31.1,-30.4,40,998,atcf,42.727,57.788999999999994,main
47901,2012255N16322,2012,14, NA, NA,NADINE,2012-09-26 12:00, TS,30.7,-30.5,45,995,atcf,50.43600000000001,63.38,main
47902,2012255N16322,2012,14, NA, NA,NADINE,2012-09-26 18:00, TS,30.2,-30.7,50,993,atcf,58.681999999999995,67.99600000000001,main
47903,2012255N16322,2012,14, NA, NA,NADINE,2012-09-27 0:00, TS,29.6,-31.0,50,993,atcf,58.681999999999995,67.99600000000001,main
47904,2012255N16322,2012,14, NA, NA,NADINE,2012-09-27 6:00, TS,29.1,-31.4,50,993,atcf,58.681999999999995,67.99600000000001,main
47905,2012255N16322,2012,14, NA, NA,NADINE,2012-09-27 12:00, TS,28.7,-31.9,50,993,atcf,58.681999999999995,67.99600000000001,main
47906,2012255N16322,2012,14, NA, NA,NADINE,2012-09-27 18:00, TS,28.5,-32.5,55,993,atcf,64.41199999999999,67.99600000000001,main
47907,2012255N16322,2012,14, NA, NA,NADINE,2012-09-28 0:00, TS,28.5,-33.2,55,993,atcf,64.41199999999999,67.99600000000001,main
47908,2012255N16322,2012,14, NA, NA,NADINE,2012-09-28 6:00, TS,28.7,-33.9,60,991,atcf,69.835,70.415,main
47909,2012255N16322,2012,14, NA, NA,NADINE,2012-09-28 12:00, TS,29.2,-34.4,65,988,atcf,74.042,74.059,main
47910,2012255N16322,2012,14, NA, NA,NADINE,2012-09-28 18:00, TS,29.7,-34.8,65,988,atcf,74.042,74.059,main
47911,2012255N16322,2012,14, NA, NA,NADINE,2012-09-29 0:00, TS,30.5,-35.3,65,988,atcf,74.042,74.059,main
47912,2012255N16322,2012,14, NA, NA,NADINE,2012-09-29 6:00, TS,31.4,-35.7,65,988,atcf,74.042,74.059,main
47913,2012255N16322,2012,14, NA, NA,NADINE,2012-09-29 12:00, TS,32.6,-36.1,65,988,atcf,74.042,74.059,main
47914,2012255N16322,2012,14, NA, NA,NADINE,2012-09-29 18:00, TS,33.8,-36.6,70,986,atcf,78.944,77.087,main
47915,2012255N16322,2012,14, NA, NA,NADINE,2012-09-30 0:00, TS,35.0,-37.1,75,983,atcf,82.04299999999999,79.919,main
47916,2012255N16322,2012,14, NA, NA,NADINE,2012-09-30 6:00, TS,36.0,-37.6,75,982,atcf,82.04299999999999,80.705,main
47917,2012255N16322,2012,14, NA, NA,NADINE,2012-09-30 12:00, TS,36.8,-38.3,80,978,atcf,85.15,84.226,main
47918,2012255N16322,2012,14, NA, NA,NADINE,2012-09-30 18:00, TS,37.2,-38.9,80,978,atcf,85.15,84.226,main
47919,2012255N16322,2012,14, NA, NA,NADINE,2012-10-01 0:00, TS,36.9,-39.4,75,980,atcf,82.04299999999999,82.079,main
47920,2012255N16322,2012,14, NA, NA,NADINE,2012-10-01 6:00, TS,36.4,-39.4,65,988,atcf,74.042,74.059,main
47921,2012255N16322,2012,14, NA, NA,NADINE,2012-10-01 12:00, TS,35.9,-39.4,60,991,atcf,69.835,70.415,main
47922,2012255N16322,2012,14, NA, NA,NADINE,2012-10-01 18:00, TS,35.4,-39.4,55,995,atcf,64.41199999999999,63.38,main
47923,2012255N16322,2012,14, NA, NA,NADINE,2012-10-02 0:00, TS,34.8,-39.1,55,995,atcf,64.41199999999999,63.38,main
47924,2012255N16322,2012,14, NA, NA,NADINE,2012-10-02 6:00, TS,34.5,-38.5,55,995,atcf,64.41199999999999,63.38,main
47925,2012255N16322,2012,14, NA, NA,NADINE,2012-10-02 12:00, TS,34.3,-37.9,55,995,atcf,64.41199999999999,63.38,main
47926,2012255N16322,2012,14, NA, NA,NADINE,2012-10-02 18:00, TS,34.3,-37.1,55,995,atcf,64.41199999999999,63.38,main
47927,2012255N16322,2012,14, NA, NA,NADINE,2012-10-03 0:00, TS,34.4,-36.2,50,998,atcf,58.681999999999995,57.788999999999994,main
47928,2012255N16322,2012,14, NA, NA,NADINE,2012-10-03 6:00, TS,34.6,-35.3,45,1000,atcf,50.43600000000001,51.358999999999995,main
47929,2012255N16322,2012,14, NA, NA,NADINE,2012-10-03 12:00, TS,34.9,-34.0,45,1000,atcf,50.43600000000001,51.358999999999995,main
47930,2012255N16322,2012,14, NA, NA,NADINE,2012-10-03 18:00, TS,35.4,-32.5,40,1000,atcf,42.727,51.358999999999995,main
47931,2012255N16322,2012,14, NA, NA,NADINE,2012-10-04 0:00, DS,36.3,-30.9,40,998,atcf,42.727,57.788999999999994,main
47932,2012255N16322,2012,14, NA, NA,NADINE,2012-10-04 6:00, DS,37.6,-29.1,40,996,atcf,42.727,62.059,main
47933,2012277N12322,2012,15, NA, NA,OSCAR,2012-10-02 12:00, DS,12.4,-38.0,25,1008,atcf,5.031000000000001,15.950999999999999,main
47934,2012277N12322,2012,15, NA, NA,OSCAR,2012-10-02 18:00, DS,13.6,-38.7,25,1008,atcf,5.031000000000001,15.950999999999999,main
47935,2012277N12322,2012,15, NA, NA,OSCAR,2012-10-03 0:00, DS,15.0,-39.6,30,1007,atcf,17.645,21.551,main
47936,2012277N12322,2012,15, NA, NA,OSCAR,2012-10-03 6:00, TS,16.3,-40.5,30,1006,atcf,17.645,26.919,main
47937,2012277N12322,2012,15, NA, NA,OSCAR,2012-10-03 12:00, TS,17.4,-41.2,30,1006,atcf,17.645,26.919,main
47938,2012277N12322,2012,15, NA, NA,OSCAR,2012-10-03 18:00, TS,18.2,-41.8,35,1005,atcf,32.623000000000005,32.311,main
47939,2012277N12322,2012,15, NA, NA,OSCAR,2012-10-04 0:00, TS,18.9,-42.1,40,1002,atcf,42.727,45.641999999999996,main
47940,2012277N12322,2012,15, NA, NA,OSCAR,2012-10-04 6:00, TS,19.5,-42.2,40,1001,atcf,42.727,49.193000000000005,main
47941,2012277N12322,2012,15, NA, NA,OSCAR,2012-10-04 12:00, TS,20.2,-42.0,45,998,atcf,50.43600000000001,57.788999999999994,main
47942,2012277N12322,2012,15, NA, NA,OSCAR,2012-10-04 18:00, TS,21.0,-41.5,45,996,atcf,50.43600000000001,62.059,main
47943,2012277N12322,2012,15, NA, NA,OSCAR,2012-10-05 0:00, TS,21.8,-40.6,45,995,atcf,50.43600000000001,63.38,main
47944,2012277N12322,2012,15, NA, NA,OSCAR,2012-10-05 6:00, TS,22.7,-39.4,45,994,atcf,50.43600000000001,65.46600000000001,main
47945,2012277N12322,2012,15, NA, NA,OSCAR,2012-10-05 12:00, TS,23.5,-37.8,45,994,atcf,50.43600000000001,65.46600000000001,main
47946,2012285N26288,2012,16, NA, NA,PATTY,2012-10-10 18:00, DS,25.5,-72.5,25,1012,atcf,5.031000000000001,2.14,main
47947,2012285N26288,2012,16, NA, NA,PATTY,2012-10-11 0:00, TS,25.4,-72.4,30,1010,atcf,17.645,5.681,main
47948,2012285N26288,2012,16, NA, NA,PATTY,2012-10-11 6:00, TS,25.4,-72.2,35,1009,atcf,32.623000000000005,9.984,main
47949,2012285N26288,2012,16, NA, NA,PATTY,2012-10-11 12:00, TS,25.5,-72.2,35,1008,atcf,32.623000000000005,15.950999999999999,main
47950,2012285N26288,2012,16, NA, NA,PATTY,2012-10-11 18:00, TS,25.6,-72.3,35,1007,atcf,32.623000000000005,21.551,main
47951,2012285N26288,2012,16, NA, NA,PATTY,2012-10-12 0:00, TS,25.5,-72.4,40,1005,atcf,42.727,32.311,main
47952,2012285N26288,2012,16, NA, NA,PATTY,2012-10-12 6:00, TS,25.4,-72.3,40,1005,atcf,42.727,32.311,main
47953,2012285N26288,2012,16, NA, NA,PATTY,2012-10-12 12:00, TS,25.3,-72.2,40,1006,atcf,42.727,26.919,main
47954,2012285N26288,2012,16, NA, NA,PATTY,2012-10-12 18:00, TS,25.4,-72.1,35,1007,atcf,32.623000000000005,21.551,main
47955,2012285N26288,2012,16, NA, NA,PATTY,2012-10-13 0:00, TS,25.4,-71.9,35,1007,atcf,32.623000000000005,21.551,main
47956,2012285N26288,2012,16, NA, NA,PATTY,2012-10-13 6:00, TS,25.3,-71.7,30,1008,atcf,17.645,15.950999999999999,main
47957,2012287N15297,2012,17, NA, CS,RAFAEL,2012-10-12 18:00, TS,14.7,-62.7,35,1006,atcf,32.623000000000005,26.919,main
47958,2012287N15297,2012,17, NA, CS,RAFAEL,2012-10-13 0:00, TS,15.0,-63.2,35,1007,atcf,32.623000000000005,21.551,main
47959,2012287N15297,2012,17, NA, CS,RAFAEL,2012-10-13 6:00, TS,15.3,-63.7,35,1006,atcf,32.623000000000005,26.919,main
47960,2012287N15297,2012,17, NA, CS,RAFAEL,2012-10-13 12:00, TS,15.6,-63.8,35,1006,atcf,32.623000000000005,26.919,main
47961,2012287N15297,2012,17, NA, CS,RAFAEL,2012-10-13 18:00, TS,16.7,-63.6,40,1004,atcf,42.727,38.284,main
47962,2012287N15297,2012,17, NA, CS,RAFAEL,2012-10-14 0:00, TS,17.9,-63.5,45,1004,atcf,50.43600000000001,38.284,main
47963,2012287N15297,2012,17, NA, CS,RAFAEL,2012-10-14 6:00, TS,18.9,-63.6,45,1003,atcf,50.43600000000001,42.121,main
47964,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-14 12:00, TS,19.7,-63.9,50,999,atcf,58.681999999999995,56.052,main
47965,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-14 18:00, TS,20.4,-64.3,55,994,atcf,64.41199999999999,65.46600000000001,main
47966,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-15 0:00, TS,21.3,-64.7,60,989,atcf,69.835,73.154,main
47967,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-15 6:00, TS,22.0,-65.2,65,986,atcf,74.042,77.087,main
47968,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-15 12:00, TS,22.6,-65.6,70,983,atcf,78.944,79.919,main
47969,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-15 18:00, TS,23.6,-65.8,75,979,atcf,82.04299999999999,83.38,main
47970,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-16 0:00, TS,24.6,-65.6,80,974,atcf,85.15,86.745,main
47971,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-16 6:00, TS,25.9,-65.3,80,972,atcf,85.15,87.74,main
47972,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-16 12:00, TS,27.6,-64.9,80,969,atcf,85.15,89.833,main
47973,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-16 18:00, TS,29.5,-64.2,75,970,atcf,82.04299999999999,88.58200000000001,main
47974,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-17 0:00, TS,31.6,-63.1,75,970,atcf,82.04299999999999,88.58200000000001,main
47975,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-17 6:00, TS,34.0,-61.7,70,972,atcf,78.944,87.74,main
47976,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-17 12:00, TS,36.5,-60.1,65,972,atcf,74.042,87.74,main
47977,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-17 18:00, ET,38.8,-58.0,65,972,atcf,74.042,87.74,main
47978,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-18 0:00, ET,41.3,-55.0,65,972,atcf,74.042,87.74,main
47979,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-18 6:00, ET,43.4,-50.7,60,972,atcf,69.835,87.74,main
47980,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-18 12:00, ET,45.2,-46.0,55,972,atcf,64.41199999999999,87.74,main
47981,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-18 18:00, ET,47.0,-41.0,55,973,atcf,64.41199999999999,87.16799999999999,main
47982,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-19 0:00, ET,49.2,-36.2,50,975,atcf,58.681999999999995,85.94,main
47983,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-19 6:00, ET,51.0,-32.5,50,973,atcf,58.681999999999995,87.16799999999999,main
47984,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-19 12:00, ET,53.0,-29.5,50,970,atcf,58.681999999999995,88.58200000000001,main
47985,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-19 18:00, ET,55.0,-30.0,50,968,atcf,58.681999999999995,90.116,main
47986,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-20 0:00, ET,56.5,-33.0,50,966,atcf,58.681999999999995,90.855,main
47987,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-20 6:00, ET,56.0,-37.0,50,966,atcf,58.681999999999995,90.855,main
47988,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-20 12:00, ET,53.1,-36.4,50,967,atcf,58.681999999999995,90.559,main
47989,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-20 18:00, ET,50.8,-34.3,50,970,atcf,58.681999999999995,88.58200000000001,main
47990,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-21 0:00, ET,49.7,-32.2,45,975,atcf,50.43600000000001,85.94,main
47991,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-21 6:00, ET,49.2,-31.1,40,978,atcf,42.727,84.226,main
47992,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-21 12:00, ET,48.2,-30.6,40,979,atcf,42.727,83.38,main
47993,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-21 18:00, ET,47.0,-30.8,40,982,atcf,42.727,80.705,main
47994,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-22 0:00, ET,45.5,-31.1,40,983,atcf,42.727,79.919,main
47995,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-22 6:00, ET,43.9,-29.8,40,985,atcf,42.727,77.843,main
47996,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-22 12:00, ET,41.9,-28.3,40,987,atcf,42.727,75.141,main
47997,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-22 18:00, ET,40.0,-27.0,40,989,atcf,42.727,73.154,main
47998,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-23 0:00, ET,39.2,-25.5,40,992,atcf,42.727,69.087,main
47999,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-23 6:00, ET,39.5,-24.5,40,992,atcf,42.727,69.087,main
48000,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-23 12:00, ET,39.8,-23.6,40,992,atcf,42.727,69.087,main
48001,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-23 18:00, ET,40.5,-22.1,40,992,atcf,42.727,69.087,main
48002,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-24 0:00, ET,41.2,-20.1,40,993,atcf,42.727,67.99600000000001,main
48003,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-24 6:00, ET,41.6,-18.8,40,995,atcf,42.727,63.38,main
48004,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-24 12:00, ET,42.1,-17.5,30,995,atcf,17.645,63.38,main
48005,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-24 18:00, ET,41.9,-16.0,30,995,atcf,17.645,63.38,main
48006,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-25 0:00, ET,41.6,-14.6,30,995,atcf,17.645,63.38,main
48007,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-25 6:00, ET,41.3,-13.3,30,995,atcf,17.645,63.38,main
48008,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-25 12:00, ET,41.0,-12.0,30,996,atcf,17.645,62.059,main
48009,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-25 18:00, ET,40.9,-11.2,30,997,atcf,17.645,59.766000000000005,main
48010,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-26 0:00, ET,40.7,-10.4,30,998,atcf,17.645,57.788999999999994,main
48011,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-26 6:00, ET,40.3,-9.1,30,999,atcf,17.645,56.052,main
48012,2012287N15297,2012,17, NA, NA,RAFAEL,2012-10-26 12:00, ET,40.0,-7.5,25,1002,atcf,5.031000000000001,45.641999999999996,main
48013,2012296N14283,2012,18, NA, CS,SANDY,2012-10-21 18:00, DS,14.3,-77.4,25,1006,atcf,5.031000000000001,26.919,main
48014,2012296N14283,2012,18, NA, CS,SANDY,2012-10-22 0:00, DS,13.9,-77.8,25,1005,atcf,5.031000000000001,32.311,main
48015,2012296N14283,2012,18, NA, CS,SANDY,2012-10-22 6:00, DS,13.5,-78.2,25,1003,atcf,5.031000000000001,42.121,main
48016,2012296N14283,2012,18, NA, CS,SANDY,2012-10-22 12:00, TS,13.1,-78.6,30,1002,atcf,17.645,45.641999999999996,main
48017,2012296N14283,2012,18, NA, CS,SANDY,2012-10-22 18:00, TS,12.7,-78.7,35,1000,atcf,32.623000000000005,51.358999999999995,main
48018,2012296N14283,2012,18, NA, CS,SANDY,2012-10-23 0:00, TS,12.6,-78.4,40,998,atcf,42.727,57.788999999999994,main
48019,2012296N14283,2012,18, NA, CS,SANDY,2012-10-23 6:00, TS,12.9,-78.1,40,998,atcf,42.727,57.788999999999994,main
48020,2012296N14283,2012,18, NA, CS,SANDY,2012-10-23 12:00, TS,13.4,-77.9,40,995,atcf,42.727,63.38,main
48021,2012296N14283,2012,18, NA, CS,SANDY,2012-10-23 18:00, TS,14.0,-77.6,45,993,atcf,50.43600000000001,67.99600000000001,main
48022,2012296N14283,2012,18, NA, CS,SANDY,2012-10-24 0:00, TS,14.7,-77.3,55,990,atcf,64.41199999999999,71.294,main
48023,2012296N14283,2012,18, NA, CS,SANDY,2012-10-24 6:00, TS,15.6,-77.1,60,987,atcf,69.835,75.141,main
48024,2012296N14283,2012,18, NA, CS,SANDY,2012-10-24 12:00, TS,16.6,-76.9,65,981,atcf,74.042,81.437,main
48025,2012296N14283,2012,18, NA, CS,SANDY,2012-10-24 18:00, TS,17.7,-76.7,75,972,atcf,82.04299999999999,87.74,main
48026,2012296N14283,2012,18, NA, CS,SANDY,2012-10-24 19:00, TS,17.9,-76.6,75,971,atcf,82.04299999999999,88.219,main
48027,2012296N14283,2012,18, NA, CS,SANDY,2012-10-25 0:00, TS,18.9,-76.4,85,964,atcf,87.38600000000001,91.81299999999999,main
48028,2012296N14283,2012,18, NA, CS,SANDY,2012-10-25 5:25, TS,20.0,-76.0,100,954,atcf,92.94,95.07799999999999,main
48029,2012296N14283,2012,18, NA, NA,SANDY,2012-10-25 6:00, TS,20.1,-76.0,100,954,atcf,92.94,95.07799999999999,main
48030,2012296N14283,2012,18, NA, NA,SANDY,2012-10-25 9:00, TS,20.9,-75.7,95,960,atcf,91.67,92.985,main
48031,2012296N14283,2012,18, NA, NA,SANDY,2012-10-25 12:00, TS,21.7,-75.5,95,966,atcf,91.67,90.855,main
48032,2012296N14283,2012,18, NA, NA,SANDY,2012-10-25 18:00, TS,23.3,-75.3,90,963,atcf,89.126,92.14,main
48033,2012296N14283,2012,18, NA, NA,SANDY,2012-10-26 0:00, TS,24.8,-75.9,75,965,atcf,82.04299999999999,91.214,main
48034,2012296N14283,2012,18, NA, NA,SANDY,2012-10-26 6:00, TS,25.7,-76.4,70,968,atcf,78.944,90.116,main
48035,2012296N14283,2012,18, NA, NA,SANDY,2012-10-26 12:00, TS,26.4,-76.9,65,970,atcf,74.042,88.58200000000001,main
48036,2012296N14283,2012,18, NA, NA,SANDY,2012-10-26 18:00, TS,27.0,-77.2,65,971,atcf,74.042,88.219,main
48037,2012296N14283,2012,18, NA, NA,SANDY,2012-10-27 0:00, TS,27.5,-77.1,60,969,atcf,69.835,89.833,main
